<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
MOEXOG,D,221031,000000,5923.72,5958.41,5862.28,5879.76,9902482283
MOEXOG,D,221101,000000,5928.3,5935,5884.12,5903.87,6562115217
MOEXOG,D,221102,000000,5911.05,5931.94,5869.25,5908.46,9559081364
MOEXOG,D,221103,000000,5818.85,5860.65,5767.36,5851.87,8200117031
MOEXOG,D,221107,000000,5909.29,5987.82,5890.84,5987.82,11736863964
MOEXOG,D,221108,000000,6007.31,6022.11,5946.36,5978.14,9100536324
MOEXOG,D,221109,000000,5959.73,5964.21,5872.41,5876.77,7261920721
MOEXOG,D,221110,000000,5863.56,5947.83,5851.28,5940.13,9221210712
MOEXOG,D,221111,000000,5965.04,5970.86,5902.11,5915.41,8410463881
MOEXOG,D,221114,000000,5940.76,5953.31,5903.23,5924.61,9984629711
MOEXOG,D,221115,000000,5931.43,5932.29,5844.17,5861.01,7011650346
MOEXOG,D,221116,000000,5823.15,5872.78,5782.61,5861.87,6485665050
MOEXOG,D,221117,000000,5864.71,5874.37,5800.49,5823.9,5169553044
MOEXOG,D,221118,000000,5812.06,5812.06,5761.6,5809.97,4316073725
MOEXOG,D,221121,000000,5796.71,5796.71,5680.57,5697.82,5895503429
MOEXOG,D,221122,000000,5739.53,5768.46,5701.36,5754.21,4746331395
MOEXOG,D,221123,000000,5756.34,5809.97,5715.31,5786.29,8209017479
MOEXOG,D,221124,000000,5785.14,5818.11,5764.84,5783.14,4705534136
MOEXOG,D,221125,000000,5775.17,5780.59,5730.77,5756.97,4126877096
MOEXOG,D,221128,000000,5708.66,5718.08,5665.88,5711.51,5899420973
MOEXOG,D,221129,000000,5736.13,5736.13,5702.26,5719.12,5343723732
MOEXOG,D,221130,000000,5714.89,5717.22,5685.44,5691.3,4265538995
MOEXOG,D,221201,000000,5719.93,5724.54,5699.89,5717.63,5397794045
MOEXOG,D,221202,000000,5710.2,5746.31,5678.64,5731.06,7643696513
MOEXOG,D,221205,000000,5732.85,5795.85,5703.98,5783.35,9242925809
MOEXOG,D,221206,000000,5755.77,5763.76,5713.52,5737.74,5408083167
MOEXOG,D,221207,000000,5711.37,5714.35,5663.34,5714.21,5029131673
MOEXOG,D,221208,000000,5715.37,5721.21,5696.15,5714.8,4207953982
MOEXOG,D,221209,000000,5702.1,5713.04,5679.55,5701.29,3411635550
MOEXOG,D,221212,000000,5710.14,5724.75,5658.33,5681.26,5033410378
MOEXOG,D,221213,000000,5695.52,5695.92,5649.58,5678.89,4531830829
MOEXOG,D,221214,000000,5675.63,5675.66,5633.77,5639.75,5657764178
MOEXOG,D,221215,000000,5635.84,5640.6,5538.33,5559.33,8654808027
MOEXOG,D,221216,000000,5547.47,5597.21,5536.72,5597.21,5972993253
MOEXOG,D,221219,000000,5599.59,5609.26,5552.79,5581.95,10083835313
MOEXOG,D,221220,000000,5439.64,5570.8,5439.64,5570.8,12657677710
MOEXOG,D,221221,000000,5624.79,5628.03,5525.66,5565.62,8494928533
MOEXOG,D,221222,000000,5596.28,5618.72,5545.76,5561.49,6429449468
MOEXOG,D,221223,000000,5544.63,5567.82,5511.38,5552.75,6834758300
MOEXOG,D,221226,000000,5568.35,5591.46,5563.45,5585.49,6524123083
MOEXOG,D,221227,000000,5595.45,5618.36,5588.74,5609.69,7065655411
MOEXOG,D,221228,000000,5615.68,5623.31,5590.49,5594.85,5339963024
MOEXOG,D,221229,000000,5584.33,5626.29,5584.07,5620.93,4282661902
MOEXOG,D,221230,000000,5635.26,5659.78,5609.11,5658.04,5359536753
MOEXOG,D,230103,000000,5673.93,5716.22,5673.93,5705.97,3721468079
MOEXOG,D,230104,000000,5693.4,5703.57,5652.55,5670.73,3996998312
MOEXOG,D,230105,000000,5674.06,5676.1,5643.21,5649.59,2906036031
MOEXOG,D,230106,000000,5651.77,5657.94,5643.91,5651.65,2538025355
MOEXOG,D,230109,000000,5660.05,5668.25,5647.67,5650.93,4968471879
MOEXOG,D,230110,000000,5652.9,5652.9,5597.64,5624.23,5117251798
MOEXOG,D,230111,000000,5577.19,5614.58,5559.96,5612.38,8937151138
MOEXOG,D,230112,000000,5614.51,5615.07,5586.64,5589.38,3600559641
MOEXOG,D,230113,000000,5593.16,5610.6,5578.38,5603.33,4099491966
MOEXOG,D,230116,000000,5612.71,5656.2,5607.66,5648.94,6284778652
MOEXOG,D,230117,000000,5646.96,5647.85,5598.58,5601.89,5441904521
MOEXOG,D,230118,000000,5580.82,5599.47,5546.75,5580.24,5095244198
MOEXOG,D,230119,000000,5563.77,5571.72,5497.18,5504.31,6219518743
MOEXOG,D,230120,000000,5509.02,5514.42,5454.57,5488.75,5670130144
MOEXOG,D,230123,000000,5503.81,5517.84,5491.56,5514.73,4915599139
MOEXOG,D,230124,000000,5532.7,5542.04,5483.6,5483.6,5145305572
MOEXOG,D,230125,000000,5478.22,5487.78,5451.68,5475.55,5666032681
MOEXOG,D,230126,000000,5497.91,5500.91,5456.58,5456.58,4878748930
MOEXOG,D,230127,000000,5461.17,5533.23,5453.12,5531.44,7754839433
MOEXOG,D,230130,000000,5556.28,5562.86,5516.72,5551.5,5414881921
MOEXOG,D,230131,000000,5543.93,5571.6,5540.44,5562.22,6205567192
MOEXOG,D,230201,000000,5567.65,5584.23,5553.11,5561.92,5917382398
MOEXOG,D,230202,000000,5567.44,5584.43,5546.51,5563.41,6271984217
MOEXOG,D,230203,000000,5554.8,5585.92,5514.81,5574.72,14613789965
MOEXOG,D,230206,000000,5558.66,5628.7,5558.6,5620.13,10905033292
MOEXOG,D,230207,000000,5662.13,5686.36,5632.33,5668.26,9408590202
MOEXOG,D,230208,000000,5690.76,5709.71,5609.52,5614.84,9173912897
MOEXOG,D,230209,000000,5635.98,5653.88,5599.85,5643.51,8271593868
MOEXOG,D,230210,000000,5615.82,5642.04,5598.82,5637.97,4543595281
MOEXOG,D,230213,000000,5637.18,5650.9,5629.32,5636.06,5206491182
MOEXOG,D,230214,000000,5618.59,5625.93,5563.54,5570.36,7374032127
MOEXOG,D,230215,000000,5531.52,5531.52,5421.24,5421.94,8664915133
MOEXOG,D,230216,000000,5442.86,5481.17,5411.91,5414.55,6363507455
MOEXOG,D,230217,000000,5424.24,5482.88,5401.87,5452.74,4977408526
MOEXOG,D,230220,000000,5453.31,5493.31,5388.19,5485.51,6437015692
MOEXOG,D,230221,000000,5487.7,5558.71,5486.37,5522.69,8270703213
MOEXOG,D,230222,000000,5525.39,5539.21,5482.08,5532.09,4534439551
MOEXOG,D,230224,000000,5529.41,5545.15,5497.79,5506.66,3110083217
MOEXOG,D,230227,000000,5491.19,5579.41,5487.85,5579.41,6423029520
MOEXOG,D,230228,000000,5582.39,5650.44,5572.79,5641.19,11695358012
MOEXOG,D,230301,000000,5657.48,5728.89,5646.1,5712.97,17922366790
MOEXOG,D,230302,000000,5726.49,5735.08,5605.04,5642.94,17865333409
MOEXOG,D,230303,000000,5637.54,5684.79,5636.61,5683.6,7447732987
MOEXOG,D,230306,000000,5717.58,5754.66,5707.05,5751.09,9474133640
MOEXOG,D,230307,000000,5753.96,5753.96,5723.37,5741.6,6253058956
MOEXOG,D,230309,000000,5734.41,5750.21,5701.52,5735.85,5493484011
MOEXOG,D,230310,000000,5681.14,5728,5676.56,5710.8,7073315056
MOEXOG,D,230313,000000,5720.4,5736.03,5644.68,5692.61,8620047109
MOEXOG,D,230314,000000,5674.94,5734.16,5668.16,5734.16,6561006842
MOEXOG,D,230315,000000,5729.38,5744.33,5635.24,5663.68,9759328854
MOEXOG,D,230316,000000,5667.49,5700.34,5628.93,5678.27,9419203421
MOEXOG,D,230317,000000,5721.02,5813.9,5704.07,5810.05,18243315572
MOEXOG,D,230320,000000,5844.89,6027.77,5813.25,6027.77,30547521712
MOEXOG,D,230321,000000,6085.89,6129.86,5983.09,6032.7,28985548769
MOEXOG,D,230322,000000,5988.78,6019.47,5947.88,6008.27,11632404211
MOEXOG,D,230323,000000,5985.62,6017.63,5965.76,5998.96,8049040311
MOEXOG,D,230324,000000,5994.86,6027.03,5987.2,6021.32,5291689682
MOEXOG,D,230327,000000,6056.45,6178.55,6055.05,6178.55,14692610038
MOEXOG,D,230328,000000,6203.67,6207.41,6099.55,6162.61,10962870427
MOEXOG,D,230329,000000,6181.62,6197.58,6137.34,6184.7,9103645349
MOEXOG,D,230330,000000,6180.43,6232.76,6157.53,6212.11,7847363336
MOEXOG,D,230331,000000,6231.56,6236.77,6104.9,6174.3,12246891317
MOEXOG,D,230403,000000,6282.44,6316.9,6246.75,6288.49,14955474517
MOEXOG,D,230404,000000,6316.02,6464.79,6307.87,6376.13,27161007539
MOEXOG,D,230405,000000,6386.41,6452.52,6324.88,6452.52,13449116890
MOEXOG,D,230406,000000,6465.01,6547.37,6455.66,6490.06,16725510747
MOEXOG,D,230407,000000,6521.63,6537.42,6456.41,6522.12,10211662768
MOEXOG,D,230410,000000,6580.41,6626.42,6571.84,6603.52,10771436923
MOEXOG,D,230411,000000,6636.41,6670.31,6507.91,6550.6,30048165531
MOEXOG,D,230412,000000,6568.74,6608.33,6515.52,6565.95,14597923847
MOEXOG,D,230413,000000,6596.89,6611.66,6537.17,6566.23,11947022035
MOEXOG,D,230414,000000,6568.14,6591.99,6531.11,6591.99,10540978950
MOEXOG,D,230417,000000,6633.73,6687.71,6633.73,6687.71,11745614573
MOEXOG,D,230418,000000,6693.6,6718.48,6641.85,6694.6,14279076338
MOEXOG,D,230419,000000,6681.54,6699.04,6609.43,6663.68,19268615278
MOEXOG,D,230420,000000,6632.62,6776.6,6551.7,6769.21,33600073848
MOEXOG,D,230421,000000,6776.71,6816.18,6758.7,6808.36,14445550855
MOEXOG,D,230424,000000,6806.92,6845.22,6771.11,6798.42,16868628269
MOEXOG,D,230425,000000,6815.95,6826.96,6755.91,6767.25,11272859152
MOEXOG,D,230426,000000,6772.96,6776.61,6723.13,6739.27,8282249232
MOEXOG,D,230427,000000,6733.48,6801.08,6725.23,6801.08,14660013857
MOEXOG,D,230428,000000,6816.91,6825.9,6701.16,6764.02,14548715563
MOEXOG,D,230502,000000,6733.11,6746.44,6542,6586.32,15618939127
MOEXOG,D,230503,000000,6575.46,6577.37,6420.16,6420.16,16183151055
MOEXOG,D,230504,000000,6405.71,6448.27,6370.68,6375.24,8783946257
MOEXOG,D,230505,000000,6421.2,6447.23,6381.86,6411.09,7785193013
MOEXOG,D,230508,000000,6393.7,6423.18,6363.83,6415.71,4658792155
MOEXOG,D,230510,000000,6419.84,6618.07,6417.97,6591.29,17143636716
MOEXOG,D,230511,000000,6650.05,6725.6,6630.23,6691.99,18548787834
MOEXOG,D,230512,000000,6645.7,6680.98,6601.84,6641.75,11918905625
MOEXOG,D,230515,000000,6703.23,6802.94,6701.14,6798.51,18833205559
MOEXOG,D,230516,000000,6883.38,6919.03,6811.11,6848.94,20155424611
MOEXOG,D,230517,000000,6851.61,6877.18,6813.69,6835.11,11858354627
MOEXOG,D,230518,000000,6886.27,6942.63,6799.58,6820.98,29558723997
MOEXOG,D,230519,000000,6809.92,6812.56,6763.42,6784.34,14279247527
MOEXOG,D,230522,000000,6827.98,6838.46,6793.01,6830.46,15229000729
MOEXOG,D,230523,000000,6854.01,6885.26,6786.4,6862.46,36850195371
MOEXOG,D,230524,000000,6891.69,6917.53,6853.14,6901.23,19232370643
MOEXOG,D,230525,000000,6928.67,6928.67,6850.86,6879.89,16152089108
MOEXOG,D,230526,000000,6872.24,6962.8,6871.96,6960.09,13989924071
MOEXOG,D,230529,000000,7016.22,7095.04,7016.22,7095.04,23062647830
MOEXOG,D,230530,000000,7024.83,7139.93,6990.37,7038.57,28204759565
MOEXOG,D,230531,000000,7043.16,7117.02,7028.16,7111.5,15860738152
MOEXOG,D,230601,000000,7125.78,7195.13,7125.78,7194.62,16539193577
MOEXOG,D,230602,000000,7110.24,7234.95,7110.24,7226.1,25687465000
MOEXOG,D,230605,000000,7299.99,7372.57,7190.48,7236.05,28165682260
MOEXOG,D,230606,000000,7173.6,7231.21,7047.1,7212.68,23341869768
MOEXOG,D,230607,000000,7252.55,7270.21,7184.58,7215.1,14983430690
MOEXOG,D,230608,000000,7186.76,7234.54,7176.55,7231.58,12248576015
MOEXOG,D,230609,000000,7275.51,7300.55,7245.84,7277.6,14818426925
MOEXOG,D,230613,000000,7322.06,7421.78,7322.06,7401.46,20786690339
MOEXOG,D,230614,000000,7467.52,7488.86,7402.56,7462.33,26236170379
MOEXOG,D,230615,000000,7507.01,7608.44,7475.96,7577.33,25167003027
MOEXOG,D,230616,000000,7630.78,7637.96,7540.15,7591.75,15204333427
MOEXOG,D,230619,000000,7568.27,7593.09,7501.74,7593.09,16477724516
MOEXOG,D,230620,000000,7572.7,7585.84,7479.64,7551.01,18090675133
MOEXOG,D,230621,000000,7554.32,7561.32,7519.55,7559.66,14475675919
MOEXOG,D,230622,000000,7543.01,7593.19,7525.34,7576.04,12160710635
MOEXOG,D,230623,000000,7504.14,7527.71,7431.85,7524.97,13909847351
MOEXOG,D,230626,000000,7453.92,7490.46,7387.5,7455.12,17331651955
MOEXOG,D,230627,000000,7466.61,7519.92,7415.73,7491.07,15626290462
MOEXOG,D,230628,000000,7513.12,7559.75,7503.49,7549.43,14725358806
MOEXOG,D,230629,000000,7548.81,7598.92,7536.28,7585.58,15628804632
MOEXOG,D,230630,000000,7610.27,7620.71,7555.54,7612.07,17483395965
MOEXOG,D,230703,000000,7604.88,7605.03,7514.45,7516.12,13425505139
MOEXOG,D,230704,000000,7513.72,7534.5,7438.12,7534.5,18058733956
MOEXOG,D,230705,000000,7495.78,7555.23,7490.57,7513.92,15383982336
MOEXOG,D,230706,000000,7514.75,7577.26,7505.87,7524.09,21352147874
MOEXOG,D,230707,000000,7529.66,7594.02,7499.7,7588.16,15067450209
MOEXOG,D,230710,000000,7561.21,7617.33,7561.21,7594.09,18648182356
MOEXOG,D,230711,000000,7598.06,7621.47,7572.7,7598.27,12531148214
MOEXOG,D,230712,000000,7637.03,7732.45,7634.38,7729.95,17222805472
MOEXOG,D,230713,000000,7754.25,7788.66,7664.78,7686.33,15909182498
MOEXOG,D,230714,000000,7673.48,7742.21,7655.77,7730.48,12550381192
MOEXOG,D,230717,000000,7683.55,7759.95,7683.55,7746.52,15119492816
MOEXOG,D,230718,000000,7756.24,7841.57,7756.24,7841.57,25289168720
MOEXOG,D,230719,000000,7791.09,7814.21,7726.03,7752.87,19479981543
MOEXOG,D,230720,000000,7742.09,7745.94,7639.12,7657.03,13663514896
MOEXOG,D,230721,000000,7615.99,7701.08,7605.49,7701.08,11939539875
MOEXOG,D,230724,000000,7710.97,7751.74,7696.33,7701.23,10064438573
MOEXOG,D,230725,000000,7738.18,7792.72,7720.95,7792.72,14294275067
MOEXOG,D,230726,000000,7788.02,7829.75,7744.01,7807.29,14743005880
MOEXOG,D,230727,000000,7823.44,7860.49,7823.44,7860.49,14033769873
MOEXOG,D,230728,000000,7843.44,7931.42,7831.95,7930.84,16542204793
MOEXOG,D,230731,000000,7980.17,8046.57,7980.17,8046.57,24872086985
MOEXOG,D,230801,000000,8056.15,8166.1,7980.46,8119.09,25144245666
MOEXOG,D,230802,000000,8138.28,8275.44,8101.24,8208.78,27341561942
MOEXOG,D,230803,000000,8227.68,8358.11,8205.28,8344.94,25340697456
MOEXOG,D,230804,000000,8378.53,8525.43,8166.33,8249.95,49340912959
MOEXOG,D,230807,000000,8337.38,8459.15,8252.84,8252.84,25033619957
MOEXOG,D,230808,000000,8243.46,8279.06,8107.61,8252.46,24788838679
MOEXOG,D,230809,000000,8334.87,8375.54,8262.08,8321.53,18589199266
MOEXOG,D,230810,000000,8402.89,8495.64,8392.79,8474.25,23409160677
MOEXOG,D,230811,000000,8503.05,8554.88,8444.41,8539.16,22071832787
MOEXOG,D,230814,000000,8655.25,8826.89,8461.5,8513.99,77978977749
MOEXOG,D,230815,000000,8356.47,8666.41,8351.89,8509.07,51108713501
MOEXOG,D,230816,000000,8491.77,8522.08,8198.47,8294.2,40546017284
MOEXOG,D,230817,000000,8371.1,8395.27,8252.56,8333.7,19735831877
MOEXOG,D,230818,000000,8376.15,8459.95,8331.69,8459.95,13990487329
MOEXOG,D,230821,000000,8554.78,8578.77,8502.57,8520.68,22833917590
MOEXOG,D,230822,000000,8539.58,8624.96,8489.54,8596.15,43858260604
MOEXOG,D,230823,000000,8667,8670.78,8467.47,8552.82,28421200924
MOEXOG,D,230824,000000,8477.18,8523.79,8450.43,8523.79,14511178816
MOEXOG,D,230825,000000,8571.39,8588.93,8512.17,8573.15,14568790434
MOEXOG,D,230828,000000,8597.48,8639.27,8582.45,8638.47,18128083334
MOEXOG,D,230829,000000,8661.07,8704.24,8627.55,8684.23,34217181930
MOEXOG,D,230830,000000,8763.25,8804.82,8703.23,8741.69,32801013734
MOEXOG,D,230831,000000,8786.06,8818.08,8740.6,8785.23,24803574061
MOEXOG,D,230901,000000,8784.5,8821.76,8761.97,8821.76,26421719749
MOEXOG,D,230904,000000,8852.94,8919.63,8852.94,8919.63,27822605461
MOEXOG,D,230905,000000,8937.07,9004.33,8883.77,8966.89,29897483966
MOEXOG,D,230906,000000,8987.65,8992.21,8933.32,8956.68,25014221933
MOEXOG,D,230907,000000,8969.49,9023.39,8679.75,8757.42,43890240224
MOEXOG,D,230908,000000,8788.56,8820.52,8624.53,8687.86,26633820732
MOEXOG,D,230911,000000,8680.05,8713.03,8579.29,8631.26,26989459695
MOEXOG,D,230912,000000,8602.33,8764.62,8602.33,8764.62,28217221299
MOEXOG,D,230913,000000,8755.49,8794.98,8730.59,8730.59,10928401252
MOEXOG,D,230914,000000,8744.05,8748.55,8528,8708.63,36959226283
MOEXOG,D,230915,000000,8678.66,8758.7,8643.69,8758.7,23005367348
MOEXOG,D,230918,000000,8806.53,8860.36,8726.34,8747.68,26170852066
MOEXOG,D,230919,000000,8745.82,8768.83,8508.1,8607.07,32521483272
MOEXOG,D,230920,000000,8557.45,8624.14,8410.28,8534.92,35870754197
MOEXOG,D,230921,000000,8485.49,8517.54,8329.33,8366.93,30700858032
MOEXOG,D,230922,000000,8333.56,8455.69,8266.74,8437.08,25125172857
MOEXOG,D,230925,000000,8458.97,8475.2,8395.26,8471.8,15253585946
MOEXOG,D,230926,000000,8411.61,8451.28,8329.29,8451.28,16303982276
MOEXOG,D,230927,000000,8464.46,8567.98,8461.15,8524.23,15946841549
MOEXOG,D,230928,000000,8572.91,8672.12,8567.35,8672.12,19164412466
MOEXOG,D,230929,000000,8713.47,8784.24,8672.75,8781.67,26782343998
MOEXOG,D,231002,000000,8850.78,8937.29,8824.88,8870.68,34166282499
MOEXOG,D,231003,000000,8840.34,8916.69,8767.73,8916.69,23730027274
MOEXOG,D,231004,000000,8900.3,8976.2,8889.26,8898.54,21776370707
MOEXOG,D,231005,000000,8864.71,8922.68,8798.89,8896.06,16569013431
MOEXOG,D,231006,000000,8927.68,8944.9,8861.1,8924.15,17663967601
MOEXOG,D,231009,000000,9000.07,9042.58,8989.28,9011.34,26594110228
MOEXOG,D,231010,000000,8994.94,9033.28,8968.4,9005.28,16719224268
MOEXOG,D,231011,000000,8963.69,9040.42,8943.74,9016.82,39188236439
MOEXOG,D,231012,000000,8780.87,8940.36,8771.09,8928.26,35912030978
MOEXOG,D,231013,000000,8946.55,9018.33,8923.94,8988.1,26256915071
MOEXOG,D,231016,000000,9070.9,9143.04,9065.65,9140.77,30313973219
MOEXOG,D,231017,000000,9149.14,9181.71,9115.99,9161.29,25468190008
MOEXOG,D,231018,000000,9201.22,9299.83,9172.51,9238.16,43643316074
MOEXOG,D,231019,000000,9233.88,9258.24,9178.46,9215.76,18888513005
MOEXOG,D,231020,000000,9261.16,9262.43,9150.15,9258.79,19910155871
MOEXOG,D,231023,000000,9248.09,9274.66,9148.06,9185.03,18391700625
MOEXOG,D,231024,000000,9142.54,9195.16,9090.29,9188.72,20617467965
MOEXOG,D,231025,000000,9155.19,9197.23,9114.29,9176.68,23258507367
MOEXOG,D,231026,000000,9217.93,9230.24,9077.93,9088.78,31247222293
MOEXOG,D,231027,000000,9078.73,9142.1,8976.63,9080.37,24644178342
MOEXOG,D,231030,000000,9127.37,9144.29,9076.86,9111.44,16499420018
MOEXOG,D,231031,000000,9089.12,9120.83,8944.16,9019.03,20028845147
MOEXOG,D,231101,000000,8990.11,9042.32,8971.87,9016.01,13435150161
MOEXOG,D,231102,000000,9043.98,9072.59,8963.3,8963.3,15161506539
MOEXOG,D,231103,000000,8999.53,9015.29,8919.79,8970.61,12320104121
MOEXOG,D,231106,000000,8972.09,9082.6,8965.96,9079.23,10922613934
MOEXOG,D,231107,000000,9082.94,9098.44,9052.76,9098.44,12759375617
MOEXOG,D,231108,000000,9061.44,9117.8,9037.32,9082.43,12842110403
MOEXOG,D,231109,000000,9058.53,9071.64,9014.08,9071.64,15201660990
MOEXOG,D,231110,000000,9072.51,9137.92,9054.47,9137.14,16015904705
MOEXOG,D,231113,000000,9139.66,9139.66,9099.15,9135.68,12617487715
MOEXOG,D,231114,000000,9092.32,9093.42,8974.46,9020.89,17977936265
MOEXOG,D,231115,000000,8964.77,9034.57,8928.91,9020.86,16773170278
MOEXOG,D,231116,000000,8978.27,8997.67,8904.42,8922.71,11554497945
MOEXOG,D,231117,000000,8840.85,8999.44,8781.84,8991.56,21359165432
MOEXOG,D,231120,000000,8986.29,9011.84,8940.72,8981.51,10772892997
MOEXOG,D,231121,000000,8939.3,9032.83,8921.64,9032.83,13702013689
MOEXOG,D,231122,000000,9039.8,9073.93,9007.8,9043.56,15446388559
MOEXOG,D,231123,000000,9044.45,9053.11,9014.34,9024.53,9082481729
MOEXOG,D,231124,000000,9030.53,9060.5,8982.66,9035.28,11189173803
MOEXOG,D,231127,000000,9046.6,9054.5,8929.81,8977.84,15006788095
MOEXOG,D,231128,000000,8970.51,9025,8890.37,9021.11,11759007137
MOEXOG,D,231129,000000,9032.91,9048.36,8971,8973.54,10986412619
MOEXOG,D,231130,000000,9026.38,9027.55,8928.53,8996.78,14505344525
MOEXOG,D,231201,000000,8969.26,8997.2,8906.82,8932.37,11631549662
MOEXOG,D,231204,000000,8850.72,8864.74,8773.92,8818.42,15078600326
MOEXOG,D,231205,000000,8785.49,8895.86,8751.14,8873.42,13213266760
MOEXOG,D,231206,000000,8885.75,8901.12,8733.59,8742.24,12699061532
MOEXOG,D,231207,000000,8714.41,8772.18,8644.35,8720.38,19129555442
MOEXOG,D,231208,000000,8741.61,8798.53,8703.15,8757.82,9393525251
MOEXOG,D,231211,000000,8762.27,8762.27,8597.44,8608.64,22566562907
MOEXOG,D,231212,000000,8593.56,8652.05,8483.48,8566.78,19971106903
MOEXOG,D,231213,000000,8529.72,8639.04,8512.25,8612.48,9383395648
MOEXOG,D,231214,000000,8650.37,8663.24,8488.25,8495.89,12539508296
MOEXOG,D,231215,000000,8357.21,8587.35,8352.21,8587.35,25492435257
MOEXOG,D,231218,000000,8655.4,8759.89,8655.4,8712.3,21969987586
MOEXOG,D,231219,000000,8725.84,8785.59,8709.15,8768.06,18607536584
MOEXOG,D,231220,000000,8799.31,8889.27,8788.13,8845.84,18759873348
MOEXOG,D,231221,000000,8813.43,8823.78,8671.97,8743.03,23213850092
MOEXOG,D,231222,000000,8755.08,8823.78,8743.9,8781.92,13446841468
MOEXOG,D,231225,000000,8765.72,8823.24,8760.1,8801.61,17401819892
MOEXOG,D,231226,000000,8810.26,8855.24,8791.87,8832.27,13218825833
MOEXOG,D,231227,000000,8859.65,8909.61,8836.26,8836.26,16248739046
MOEXOG,D,231228,000000,8849.45,8858.71,8798.71,8849.38,14962429252
MOEXOG,D,231229,000000,8813.7,8858.67,8775.47,8846.39,9722823754
MOEXOG,D,240103,000000,8848.8,8953.12,8847.25,8942.6,6297016445
MOEXOG,D,240104,000000,8974.5,8992.2,8955.7,8968.42,5219446697
MOEXOG,D,240105,000000,8979.14,9001.27,8946.74,8971.86,4856630974
MOEXOG,D,240108,000000,8981.64,9017.8,8978.07,9015.21,8967786640
MOEXOG,D,240109,000000,8963.63,8965.15,8908.13,8950.96,17600507105
MOEXOG,D,240110,000000,8953.93,9035,8951,8992.68,14806371503
MOEXOG,D,240111,000000,8940.78,8985.37,8915.78,8985.37,18539048713
MOEXOG,D,240112,000000,8998.39,9070.43,8988.31,9017.92,16814200686
MOEXOG,D,240115,000000,9037.53,9055.48,8989.15,9009.04,13912210434
MOEXOG,D,240116,000000,9015.11,9018.32,8945.92,9013.05,16100933509
MOEXOG,D,240117,000000,8985.66,9035.34,8972.8,9012.92,14439131257
MOEXOG,D,240118,000000,9028.83,9044.03,8975.55,8991.3,14792648391
MOEXOG,D,240119,000000,8990.81,8999.43,8925.43,8967.95,12261836191
MOEXOG,D,240122,000000,8939.54,8991.85,8934.34,8957.15,10873379855
MOEXOG,D,240123,000000,8976.55,8985.43,8942.01,8982.49,12268711298
MOEXOG,D,240124,000000,8985.73,9007.62,8932.72,8977.83,12752756957
MOEXOG,D,240125,000000,8995.4,8999.9,8938.19,8953.57,12228455501
MOEXOG,D,240126,000000,8990.2,8995.84,8953.51,8953.51,12942852698
MOEXOG,D,240129,000000,8985.31,9011.28,8973.7,8982.2,13425712153
MOEXOG,D,240130,000000,8996.43,9016,8970.23,8986.05,13780534004
MOEXOG,D,240131,000000,8992.79,9079.28,8988.8,9055.11,20459119655
MOEXOG,D,240201,000000,9094.19,9149.74,9085.01,9142.15,18806428153
MOEXOG,D,240202,000000,9136.08,9178.68,9101.48,9152.71,16811648853
MOEXOG,D,240205,000000,9153.98,9201.78,9151.27,9179.06,17812712992
MOEXOG,D,240206,000000,9221.65,9232.18,9189.47,9211.41,12380616743
MOEXOG,D,240207,000000,9226.66,9245.08,9203.46,9220.53,15302918568
MOEXOG,D,240208,000000,9194.24,9211,9134.99,9173.49,15638874208
MOEXOG,D,240209,000000,9139.21,9190.37,9122.39,9171.24,11770574420
MOEXOG,D,240212,000000,9180.27,9189.89,9108.26,9169.42,12418200799
MOEXOG,D,240213,000000,9187.08,9215.13,9173.64,9198.82,13540396378
MOEXOG,D,240214,000000,9227.08,9236.59,9187.56,9198.75,14362239163
MOEXOG,D,240215,000000,9171.38,9209.97,9148.16,9207.46,14019023019
MOEXOG,D,240216,000000,9224.66,9234.34,9148.72,9158.72,16383970350
MOEXOG,D,240219,000000,9177.84,9186.18,9134.61,9140.84,12999187809
MOEXOG,D,240220,000000,9105.56,9114.36,9026.73,9031.36,16245367246
MOEXOG,D,240221,000000,8963.97,8981.77,8818.81,8845.97,30598623655
MOEXOG,D,240222,000000,8865.79,8893.4,8810.62,8811.1,18249502219
MOEXOG,D,240226,000000,8939.38,9004.8,8939.38,8990.82,16625656315
MOEXOG,D,240227,000000,9000.13,9018.22,8957.32,8967.84,13316728920
MOEXOG,D,240228,000000,8987.31,9050.46,8979.5,8992.77,16426042659
MOEXOG,D,240229,000000,9013.33,9121.03,8986.92,9112.03,16026049628
MOEXOG,D,240301,000000,9123,9136.27,9079.01,9114.1,15057571467
MOEXOG,D,240304,000000,9131.38,9170.04,9112.38,9160.71,25959480779
MOEXOG,D,240305,000000,9179.18,9225.34,9133.88,9192.43,17677421820
MOEXOG,D,240306,000000,9188.99,9280.5,9168.55,9238.15,16624568939
MOEXOG,D,240307,000000,9242.63,9270.09,9218.19,9251.07,11187001004
MOEXOG,D,240311,000000,9289.16,9313.17,9260.61,9280.14,15539674269
MOEXOG,D,240312,000000,9281.56,9342.21,9238.93,9332.07,19156378150
MOEXOG,D,240313,000000,9338.38,9352.51,9238.26,9242.9,18769478319
MOEXOG,D,240314,000000,9234.15,9245.64,9176.11,9209.03,19751148751
MOEXOG,D,240315,000000,9209.5,9252.87,9178.43,9178.43,16108830355
