<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
USD000000TOD,D,220608,000000,60.99,61.425,58.9875,59.4125,994381000
USD000000TOD,D,220609,000000,59.5275,59.9475,57.375,59.2475,1133786000
USD000000TOD,D,220610,000000,59.6,59.7475,56.115,56.995,1490212000
USD000000TOD,D,220614,000000,57,58.305,55.625,56.58,1658416000
USD000000TOD,D,220615,000000,56.9,57.1675,56.3,56.9725,1373798000
USD000000TOD,D,220616,000000,57,57.25,56.4075,56.615,1094384000
USD000000TOD,D,220617,000000,56.8,57,56.1025,56.14,1245338000
USD000000TOD,D,220621,000000,55.9,55.9,54.1975,54.43,1190396000
USD000000TOD,D,220622,000000,53.51,53.9975,52.785,53.18,1023923000
USD000000TOD,D,220623,000000,53.5,53.9225,52.87,53.17,1490604000
USD000000TOD,D,220624,000000,53.6,53.715,53.03,53.24,1182842000
USD000000TOD,D,220627,000000,53.64,54.48,53.025,53.2575,1319682000
USD000000TOD,D,220628,000000,53.6975,53.6975,52.03,52.06,1282471000
USD000000TOD,D,220629,000000,52,52.735,49.975,52.005,1743965000
USD000000TOD,D,220630,000000,53.1525,53.535,51.2075,52.03,1481195000
USD000000TOD,D,220701,000000,52.4875,55.8325,51.0875,53.7175,1750161000
USD000000TOD,D,220705,000000,55.85,62.25,55.285,61.2725,1631599000
USD000000TOD,D,220706,000000,61.9,64.7525,61.15,63.285,1438996000
USD000000TOD,D,220707,000000,63.89,64.4625,61.5725,62.33,1521573000
USD000000TOD,D,220708,000000,61.5525,62.0525,60.6075,61.185,1184091000
USD000000TOD,D,220711,000000,61.495,61.94,58.8,59.27,1169508000
USD000000TOD,D,220712,000000,59,59.5475,57.155,58.7325,1320312000
USD000000TOD,D,220713,000000,58.855,59.19,57.87,58.41,1167851000
USD000000TOD,D,220714,000000,58.2175,58.645,57.7,58.37,1031264000
USD000000TOD,D,220715,000000,58.05,59,56.5,57.315,1180235000
USD000000TOD,D,220718,000000,57.2,57.2,56.2,56.4775,1007252000
USD000000TOD,D,220719,000000,56.4,56.425,54.8375,55.5375,897940000
USD000000TOD,D,220720,000000,55.5,55.5,54.56,54.93,1336306000
USD000000TOD,D,220721,000000,55,58.87,54.695,56.54,1510696000
USD000000TOD,D,220722,000000,56.9,58.6,56.4,57.25,1225723000
USD000000TOD,D,220725,000000,57.5,58.2525,57.01,58.0725,1229914000
USD000000TOD,D,220726,000000,58.2,59.7475,58.01,59.395,1401439000
USD000000TOD,D,220727,000000,60.71,61.11,59.06,59.915,1274177000
USD000000TOD,D,220728,000000,59.75,61.24,59.2175,60.835,1425311000
USD000000TOD,D,220729,000000,61.07,62.245,60.485,61.8075,1398227000
USD000000TOD,D,220801,000000,61.425,62.6325,59.2825,60.3975,1074984000
USD000000TOD,D,220802,000000,60.2,60.4825,59.42,60.2625,881408000
USD000000TOD,D,220803,000000,60.05,60.85,59.85,60.435,856191000
USD000000TOD,D,220804,000000,60.9,61.0075,60.01,60.35,772279000
USD000000TOD,D,220805,000000,60.335,60.61,60.0475,60.4925,743944000
USD000000TOD,D,220808,000000,60.73,61.1625,59.9075,60.45,827087000
USD000000TOD,D,220809,000000,60.95,60.95,60.015,60.2875,1115496000
USD000000TOD,D,220810,000000,60.27,60.55,60.11,60.48,804857000
USD000000TOD,D,220811,000000,60.7275,60.735,60.5225,60.68,699094000
USD000000TOD,D,220812,000000,60.45,61.0225,60.1825,60.7,1044985000
USD000000TOD,D,220815,000000,60.7375,61.665,60.46,61.345,773507000
USD000000TOD,D,220816,000000,61.47,61.6925,61.1975,61.4175,781989000
USD000000TOD,D,220817,000000,60.9,61.1975,60.06,60.1825,668703000
USD000000TOD,D,220818,000000,60.9,60.9,58.8975,59.3525,745167000
USD000000TOD,D,220819,000000,59.88,59.88,58.2,58.9125,866742000
USD000000TOD,D,220822,000000,58.9125,60.1525,58.9025,59.5525,966148000
USD000000TOD,D,220823,000000,60.0975,60.4,59.61,59.745,792328000
USD000000TOD,D,220824,000000,60.3825,60.3825,59.715,59.9775,726536000
USD000000TOD,D,220825,000000,60.25,60.2525,59.54,60.0125,755205000
USD000000TOD,D,220826,000000,60.1,60.345,59.735,60.065,597699000
USD000000TOD,D,220829,000000,60.445,60.68,60.07,60.23,889035000
USD000000TOD,D,220830,000000,60.305,60.5725,60.2,60.2,632606000
